id,text
sym_2774,"TYPE: SYMPTOM_DISEASE
DISEASE: Malaria
SYMPTOMS: chills, vomiting, high fever, sweating, headache, nausea, muscle pain
SYMPTOM_SYNONYMS: chills related discomfort, mild chills, severe chills, chills sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing chills? | Is the chills getting worse over time? | Have you taken any medication for chills? | Do you have any other symptoms along with chills?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Malaria persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2775,"TYPE: SYMPTOM_DISEASE
DISEASE: GERD
SYMPTOMS: stomach pain, acidity, ulcers on tongue, vomiting, cough, chest pain
SYMPTOM_SYNONYMS: stomach pain related discomfort, mild stomach pain, severe stomach pain, stomach pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing stomach pain? | Is the stomach pain getting worse over time? | Have you taken any medication for stomach pain? | Do you have any other symptoms along with stomach pain?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of GERD persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2776,"TYPE: SYMPTOM_DISEASE
DISEASE: Osteoarthritis
SYMPTOMS: joint pain, neck pain, knee pain, hip joint pain, swelling joints, painful walking
SYMPTOM_SYNONYMS: joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing joint pain? | Is the joint pain getting worse over time? | Have you taken any medication for joint pain? | Do you have any other symptoms along with joint pain?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Osteoarthritis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2777,"TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, chills, fatigue, cough, high fever, headache, swelled lymph nodes, malaise, phlegm, throat irritation, redness of eyes, sinus pressure, runny nose, congestion, chest pain, loss of smell, muscle pain
SYMPTOM_SYNONYMS: continuous sneezing related discomfort, mild continuous sneezing, severe continuous sneezing, continuous sneezing sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing continuous sneezing? | Is the continuous sneezing getting worse over time? | Have you taken any medication for continuous sneezing? | Do you have any other symptoms along with continuous sneezing?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Common Cold persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2778,"TYPE: SYMPTOM_DISEASE
DISEASE: Pneumonia
SYMPTOMS: cough, high fever, breathlessness, chest pain, foul smell of urine, increased appetite, rusty sputum
SYMPTOM_SYNONYMS: high_fever, cough, breathlessness, chest_pain, rusty_sputum
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_2779,"TYPE: SYMPTOM_DISEASE
DISEASE: Psoriasis
SYMPTOMS: skin rash, joint pain, skin peeling, small dents in nails, inflammatory nails
SYMPTOM_SYNONYMS: skin rash related discomfort, mild skin rash, severe skin rash, skin rash sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing skin rash? | Is the skin rash getting worse over time? | Have you taken any medication for skin rash? | Do you have any other symptoms along with skin rash?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Psoriasis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2780,"TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis E
SYMPTOMS: joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, stomach bleeding
SYMPTOM_SYNONYMS: joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing joint pain? | Is the joint pain getting worse over time? | Have you taken any medication for joint pain? | Do you have any other symptoms along with joint pain?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis E persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2781,"TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis D
SYMPTOMS: joint pain, vomiting, fatigue, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain
SYMPTOM_SYNONYMS: joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing joint pain? | Is the joint pain getting worse over time? | Have you taken any medication for joint pain? | Do you have any other symptoms along with joint pain?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis D persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2782,"TYPE: SYMPTOM_DISEASE
DISEASE: Varicose Veins
SYMPTOMS: fatigue, cramps, bruising, obesity, swollen legs, swollen blood vessels, prominent veins on calf
SYMPTOM_SYNONYMS: tiredness, low energy, exhaustion, lethargy
FOLLOW_UP_QUESTIONS: How long have you been experiencing fatigue? | Is the fatigue getting worse over time? | Have you taken any medication for fatigue? | Do you have any other symptoms along with fatigue?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Varicose Veins persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2783,"TYPE: SYMPTOM_DISEASE
DISEASE: Fungal Infection
SYMPTOMS: itching, skin rash, nodal skin eruptions
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Fungal Infection persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2784,"TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis B
SYMPTOMS: itching, fatigue, lethargy, yellowish skin, dark urine, loss of appetite, abdominal pain, yellow urine, yellowing of eyes, malaise, receiving blood transfusion, receiving unsterile injections
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis B persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2785,"TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis B
SYMPTOMS: itching, fatigue, lethargy, yellowish skin, dark urine, loss of appetite, abdominal pain, yellow urine, yellowing of eyes, malaise, receiving blood transfusion, receiving unsterile injections
SYMPTOM_SYNONYMS: itching related discomfort, mild itching, severe itching, itching sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing itching? | Is the itching getting worse over time? | Have you taken any medication for itching? | Do you have any other symptoms along with itching?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis B persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2786,"TYPE: SYMPTOM_DISEASE
DISEASE: Hypertension
SYMPTOMS: headache, chest pain, dizziness, loss of balance, lack of concentration
SYMPTOM_SYNONYMS: head pain, migraine-like pain, pressure in head, skull ache
FOLLOW_UP_QUESTIONS: How long have you been experiencing headache? | Is the headache getting worse over time? | Have you taken any medication for headache? | Do you have any other symptoms along with headache?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hypertension  persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2787,"TYPE: SYMPTOM_DISEASE
DISEASE: Osteoarthritis
SYMPTOMS: joint pain, neck pain, knee pain, hip joint pain, swelling joints, painful walking
SYMPTOM_SYNONYMS: joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing joint pain? | Is the joint pain getting worse over time? | Have you taken any medication for joint pain? | Do you have any other symptoms along with joint pain?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Osteoarthritis persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2788,"TYPE: SYMPTOM_DISEASE
DISEASE: GERD
SYMPTOMS: stomach pain, ulcers on tongue, vomiting, cough, chest pain
SYMPTOM_SYNONYMS: stomach pain related discomfort, mild stomach pain, severe stomach pain, stomach pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing stomach pain? | Is the stomach pain getting worse over time? | Have you taken any medication for stomach pain? | Do you have any other symptoms along with stomach pain?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of GERD persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2789,"TYPE: SYMPTOM_DISEASE
DISEASE: Bronchial Asthma
SYMPTOMS: fatigue, cough, high fever, breathlessness, family history, mucoid sputum
SYMPTOM_SYNONYMS: tiredness, low energy, exhaustion, lethargy
FOLLOW_UP_QUESTIONS: How long have you been experiencing fatigue? | Is the fatigue getting worse over time? | Have you taken any medication for fatigue? | Do you have any other symptoms along with fatigue?
SEVERITY_LEVEL: High
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Bronchial Asthma persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2790,"TYPE: SYMPTOM_DISEASE
DISEASE: Hypoglycemia
SYMPTOMS: vomiting, fatigue, anxiety, sweating, headache, blurred and distorted vision, excessive hunger, drying and tingling lips, slurred speech, irritability, palpitations
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hypoglycemia persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2791,"TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis A
SYMPTOMS: joint pain, vomiting, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, diarrhoea, mild fever, yellowing of eyes, muscle pain
SYMPTOM_SYNONYMS: joint pain related discomfort, mild joint pain, severe joint pain, joint pain sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing joint pain? | Is the joint pain getting worse over time? | Have you taken any medication for joint pain? | Do you have any other symptoms along with joint pain?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis A persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2792,"TYPE: SYMPTOM_DISEASE
DISEASE: Hepatitis C
SYMPTOMS: fatigue, yellowish skin, nausea, loss of appetite, family history
SYMPTOM_SYNONYMS: tiredness, low energy, exhaustion, lethargy
FOLLOW_UP_QUESTIONS: How long have you been experiencing fatigue? | Is the fatigue getting worse over time? | Have you taken any medication for fatigue? | Do you have any other symptoms along with fatigue?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Hepatitis C persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_2793,"TYPE: SYMPTOM_DISEASE
DISEASE: AIDS
SYMPTOMS: muscle wasting, patches in throat, high fever
SYMPTOM_SYNONYMS: muscle wasting related discomfort, mild muscle wasting, severe muscle wasting, muscle wasting sensation
FOLLOW_UP_QUESTIONS: How long have you been experiencing muscle wasting? | Is the muscle wasting getting worse over time? | Have you taken any medication for muscle wasting? | Do you have any other symptoms along with muscle wasting?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of AIDS persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
