id,record_type,lookup_text,structured_text
sym_891,symptom_disease,"chills, fatigue, cough, high fever, headache, fast heart rate, muscle pain, family history, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_DISEASE
DISEASE: Influenza
SYMPTOMS: chills, fatigue, cough, high fever, headache, fast heart rate, muscle pain, family history
SYMPTOM_SYNONYMS: high fever, cough, fatigue, muscle pain, chills, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_891_triage,symptom_triage,"chills, fatigue, cough, high fever, headache, fast heart rate, muscle pain, family history, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: chills, fatigue, cough, high fever, headache, fast heart rate, muscle pain, family history, high fever, cough, fatigue, muscle pain, chills, headache
POSSIBLE_CONDITION: Influenza
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_894,symptom_disease,"continuous sneezing, mild fever, throat irritation, runny nose, congestion, dizziness, foul smell of urine, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, mild fever, throat irritation, runny nose, congestion, dizziness, foul smell of urine
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_894_triage,symptom_triage,"continuous sneezing, mild fever, throat irritation, runny nose, congestion, dizziness, foul smell of urine, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, mild fever, throat irritation, runny nose, congestion, dizziness, foul smell of urine, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_895,symptom_disease,"spotting  urination, cough, breathlessness, mild fever, fluid overload, phlegm, chest pain, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Bronchitis
SYMPTOMS: spotting  urination, cough, breathlessness, mild fever, fluid overload, phlegm, chest pain
SYMPTOM_SYNONYMS: cough, phlegm, breathlessness, chest pain, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_895_triage,symptom_triage,"spotting  urination, cough, breathlessness, mild fever, fluid overload, phlegm, chest pain, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: spotting  urination, cough, breathlessness, mild fever, fluid overload, phlegm, chest pain, cough, phlegm, breathlessness, chest pain, mild fever
POSSIBLE_CONDITION: Bronchitis
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_897,symptom_disease,"chills, fatigue, cough, high fever, breathlessness, headache, muscle weakness, loss of smell, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_DISEASE
DISEASE: COVID-19
SYMPTOMS: chills, fatigue, cough, high fever, breathlessness, headache, muscle weakness, loss of smell
SYMPTOM_SYNONYMS: high fever, cough, fatigue, breathlessness, loss of smell, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_897_triage,symptom_triage,"chills, fatigue, cough, high fever, breathlessness, headache, muscle weakness, loss of smell, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: chills, fatigue, cough, high fever, breathlessness, headache, muscle weakness, loss of smell, high fever, cough, fatigue, breathlessness, loss of smell, headache
POSSIBLE_CONDITION: COVID-19
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_901,symptom_disease,"continuous sneezing, headache, mild fever, throat irritation, runny nose, congestion, continuous feel of urine, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Common Cold
SYMPTOMS: continuous sneezing, headache, mild fever, throat irritation, runny nose, congestion, continuous feel of urine
SYMPTOM_SYNONYMS: continuous sneezing, runny nose, congestion, throat irritation, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_901_triage,symptom_triage,"continuous sneezing, headache, mild fever, throat irritation, runny nose, congestion, continuous feel of urine, continuous sneezing, runny nose, congestion, throat irritation, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: continuous sneezing, headache, mild fever, throat irritation, runny nose, congestion, continuous feel of urine, continuous sneezing, runny nose, congestion, throat irritation, mild fever
POSSIBLE_CONDITION: Common Cold
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_902,symptom_disease,"chills, fatigue, cough, high fever, headache, nausea, sinus pressure, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_DISEASE
DISEASE: Influenza
SYMPTOMS: chills, fatigue, cough, high fever, headache, nausea, sinus pressure, muscle pain
SYMPTOM_SYNONYMS: high fever, cough, fatigue, muscle pain, chills, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_902_triage,symptom_triage,"chills, fatigue, cough, high fever, headache, nausea, sinus pressure, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: chills, fatigue, cough, high fever, headache, nausea, sinus pressure, muscle pain, high fever, cough, fatigue, muscle pain, chills, headache
POSSIBLE_CONDITION: Influenza
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_908,symptom_disease,"vomiting, indigestion, loss of appetite, abdominal pain, internal itching, throwing up, emesis, nausea with expulsion, retching","TYPE: SYMPTOM_DISEASE
DISEASE: Peptic Ulcer Disease
SYMPTOMS: vomiting, indigestion, loss of appetite, abdominal pain, internal itching
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Peptic Ulcer Disease persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_908_triage,symptom_triage,"vomiting, indigestion, loss of appetite, abdominal pain, internal itching, throwing up, emesis, nausea with expulsion, retching","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: vomiting, indigestion, loss of appetite, abdominal pain, internal itching, throwing up, emesis, nausea with expulsion, retching
POSSIBLE_CONDITION: Peptic Ulcer Disease
SEVERITY_LEVEL: Low
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Peptic Ulcer Disease persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_911,symptom_disease,"cough, breathlessness, mild fever, phlegm, chest pain, internal itching, distention of abdomen, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_DISEASE
DISEASE: Bronchitis
SYMPTOMS: cough, breathlessness, mild fever, phlegm, chest pain, internal itching, distention of abdomen
SYMPTOM_SYNONYMS: cough, phlegm, breathlessness, chest pain, mild fever
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_911_triage,symptom_triage,"cough, breathlessness, mild fever, phlegm, chest pain, internal itching, distention of abdomen, cough, phlegm, breathlessness, chest pain, mild fever","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: cough, breathlessness, mild fever, phlegm, chest pain, internal itching, distention of abdomen, cough, phlegm, breathlessness, chest pain, mild fever
POSSIBLE_CONDITION: Bronchitis
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_916,symptom_disease,"fatigue, cough, high fever, breathlessness, dehydration, headache, loss of smell, dischromic  patches, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_DISEASE
DISEASE: COVID-19
SYMPTOMS: fatigue, cough, high fever, breathlessness, dehydration, headache, loss of smell, dischromic  patches
SYMPTOM_SYNONYMS: high fever, cough, fatigue, breathlessness, loss of smell, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_916_triage,symptom_triage,"fatigue, cough, high fever, breathlessness, dehydration, headache, loss of smell, dischromic  patches, high fever, cough, fatigue, breathlessness, loss of smell, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: fatigue, cough, high fever, breathlessness, dehydration, headache, loss of smell, dischromic  patches, high fever, cough, fatigue, breathlessness, loss of smell, headache
POSSIBLE_CONDITION: COVID-19
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_925,symptom_disease,"chills, fatigue, cough, high fever, headache, movement stiffness, muscle pain, increased appetite, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_DISEASE
DISEASE: Influenza
SYMPTOMS: chills, fatigue, cough, high fever, headache, movement stiffness, muscle pain, increased appetite
SYMPTOM_SYNONYMS: high fever, cough, fatigue, muscle pain, chills, headache
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
SEVERITY_LEVEL: Medium
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_925_triage,symptom_triage,"chills, fatigue, cough, high fever, headache, movement stiffness, muscle pain, increased appetite, high fever, cough, fatigue, muscle pain, chills, headache","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: chills, fatigue, cough, high fever, headache, movement stiffness, muscle pain, increased appetite, high fever, cough, fatigue, muscle pain, chills, headache
POSSIBLE_CONDITION: Influenza
SEVERITY_LEVEL: Medium
FOLLOW_UP_QUESTIONS: Duration? Breathing difficulty? Recent infection exposure?
RECOMMENDED_ACTION: Consult physician if symptoms worsen."
sym_937,symptom_disease,"vomiting, headache, nausea, loss of balance, unsteadiness, throwing up, emesis, nausea with expulsion, retching","TYPE: SYMPTOM_DISEASE
DISEASE: Vertigo
SYMPTOMS: vomiting, headache, nausea, loss of balance, unsteadiness
SYMPTOM_SYNONYMS: throwing up, emesis, nausea with expulsion, retching
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
SEVERITY_LEVEL: Low
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Vertigo persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
sym_937_triage,symptom_triage,"vomiting, headache, nausea, loss of balance, unsteadiness, throwing up, emesis, nausea with expulsion, retching","TYPE: SYMPTOM_TRIAGE
PATIENT_PHRASES: vomiting, headache, nausea, loss of balance, unsteadiness, throwing up, emesis, nausea with expulsion, retching
POSSIBLE_CONDITION: Vertigo
SEVERITY_LEVEL: Low
FOLLOW_UP_QUESTIONS: How long have you been experiencing vomiting? | Is the vomiting getting worse over time? | Have you taken any medication for vomiting? | Do you have any other symptoms along with vomiting?
RECOMMENDED_ACTION: Consult a qualified doctor if symptoms of Vertigo persist beyond 48 hours. Maintain hydration and proper rest. Avoid self-medication unless prescribed by a professional. Seek emergency care if symptoms suddenly worsen or new severe symptoms appear."
